CustomerKey,CustomerLabel,CustomerType
2112,13111,Person
4794,15793,Person
10984,21983,Person
1059,12058,Person
13226,24225,Person
15238,26237,Person
3794,14793,Person
8356,19355,Person
17393,28392,Person
12180,23179,Person
6110,17109,Person
3049,14048,Person
1925,12924,Person
8107,19106,Person
11850,22849,Person
14058,25057,Person
11189,22188,Person
14965,25964,Person
1382,12381,Person
3142,14141,Person
6766,17765,Person
13615,24614,Person
10713,21712,Person
4071,15070,Person
6996,17995,Person
14689,25688,Person
16958,27957,Person
995,11994,Person
14360,25359,Person
17600,28599,Person
17886,28885,Person
14708,25707,Person
18299,29298,Person
12907,23906,Person
16883,27882,Person
17400,28399,Person
5702,16701,Person
3905,14904,Person
4279,15278,Person
8183,19182,Person
6875,17874,Person
17608,28607,Person
5937,16936,Person
6218,17217,Person
10115,21114,Person
12977,23976,Person
13838,24837,Person
14276,25275,Person
4025,15024,Person
7212,18211,Person
408,11407,Person
6188,17187,Person
10133,21132,Person
3087,14086,Person
2988,13987,Person
2792,13791,Person
5577,16576,Person
5660,16659,Person
7712,18711,Person
12114,23113,Person
3204,14203,Person
12530,23529,Person
2241,13240,Person
4903,15902,Person
7226,18225,Person
8172,19171,Person
10535,21534,Person
1249,12248,Person
3676,14675,Person
13296,24295,Person
14082,25081,Person
564,11563,Person
467,11466,Person
4027,15026,Person
6376,17375,Person
15745,26744,Person
7545,18544,Person
9197,20196,Person
7795,18794,Person
12153,23152,Person
3818,14817,Person
6213,17212,Person
3014,14013,Person
3886,14885,Person
9774,20773,Person
12791,23790,Person
14062,25061,Person
7209,18208,Person
15496,26495,Person
1861,12860,Person
11694,22693,Person
196,11195,Person
16072,27071,Person
17198,28197,Person
6809,17808,Person
5734,16733,Person
2931,13930,Person
10415,21414,Person
2549,13548,Person
8029,19028,Person
3077,14076,Person
4954,15953,Person
5878,16877,Person
6361,17360,Person
8191,19190,Person
18095,29094,Person
4330,15329,Person
15619,26618,Person
6801,17800,Person
13018,24017,Person
15568,26567,Person
44,11043,Person
11818,22817,Person
13844,24843,Person
9002,20001,Person
12513,23512,Person
17612,28611,Person
12964,23963,Person
15797,26796,Person
9479,20478,Person
18136,29135,Person
7040,18039,Person
15116,26115,Person
13049,24048,Person
13701,24700,Person
282,11281,Person
635,11634,Person
7359,18358,Person
7608,18607,Person
4314,15313,Person
10354,21353,Person
392,11391,Person
11077,22076,Person
16310,27309,Person
11281,22280,Person
1717,12716,Person
9715,20714,Person
13031,24030,Person
17900,28899,Person
14219,25218,Person
10701,21700,Person
9415,20414,Person
11363,22362,Person
15495,26494,Person
12582,23581,Person
13315,24314,Person
16055,27054,Person
1857,12856,Person
6183,17182,Person
16871,27870,Person
17480,28479,Person
7583,18582,Person
6195,17194,Person
6202,17201,Person
14751,25750,Person
3571,14570,Person
4867,15866,Person
12208,23207,Person
4112,15111,Person
8499,19498,Person
9043,20042,Person
10014,21013,Person
18310,29309,Person
7762,18761,Person
8487,19486,Person
7265,18264,Person
11362,22361,Person
1304,12303,Person
2539,13538,Person
10956,21955,Person
14207,25206,Person
1655,12654,Person
2516,13515,Person
15590,26589,Person
7996,18995,Person
13524,24523,Person
16438,27437,Person
1376,12375,Person
6088,17087,Person
7407,18406,Person
10389,21388,Person
14973,25972,Person
15244,26243,Person
11460,22459,Person
1098,12097,Person
6149,17148,Person
14152,25151,Person
8368,19367,Person
9950,20949,Person
16834,27833,Person
518,11517,Person
17231,28230,Person
5471,16470,Person
17369,28368,Person
3274,14273,Person
8782,19781,Person
3944,14943,Person
5627,16626,Person
3427,14426,Person
8392,19391,Person
11388,22387,Person
10318,21317,Person
17885,28884,Person
14229,25228,Person
14344,25343,Person
6083,17082,Person
7221,18220,Person
8007,19006,Person
16095,27094,Person
17819,28818,Person
8771,19770,Person
5844,16843,Person
9092,20091,Person
11356,22355,Person
12465,23464,Person
10051,21050,Person
7468,18467,Person
10172,21171,Person
11044,22043,Person
12561,23560,Person
4120,15119,Person
12946,23945,Person
15360,26359,Person
989,11988,Person
14110,25109,Person
2871,13870,Person
7394,18393,Person
9707,20706,Person
16550,27549,Person
18389,29388,Person
5606,16605,Person
2879,13878,Person
4509,15508,Person
15510,26509,Person
17194,28193,Person
17530,28529,Person
12210,23209,Person
14544,25543,Person
360,11359,Person
4602,15601,Person
5548,16547,Person
9928,20927,Person
11385,22384,Person
2761,13760,Person
5011,16010,Person
7520,18519,Person
10315,21314,Person
230,11229,Person
5794,16793,Person
6476,17475,Person
18353,29352,Person
8180,19179,Person
8255,19254,Person
8448,19447,Person
10837,21836,Person
7484,18483,Person
2444,13443,Person
9320,20319,Person
10335,21334,Person
13795,24794,Person
14060,25059,Person
2498,13497,Person
6917,17916,Person
10900,21899,Person
10142,21141,Person
15208,26207,Person
15535,26534,Person
16480,27479,Person
4458,15457,Person
4016,15015,Person
4566,15565,Person
7818,18817,Person
14905,25904,Person
6654,17653,Person
1589,12588,Person
9226,20225,Person
15375,26374,Person
9461,20460,Person
4779,15778,Person
7552,18551,Person
10338,21337,Person
4050,15049,Person
1093,12092,Person
7101,18100,Person
3989,14988,Person
3546,14545,Person
9689,20688,Person
14841,25840,Person
3697,14696,Person
14457,25456,Person
14677,25676,Person
11860,22859,Person
13379,24378,Person
6459,17458,Person
15053,26052,Person
15378,26377,Person
8040,19039,Person
1980,12979,Person
12848,23847,Person
9824,20823,Person
18102,29101,Person
6664,17663,Person
11146,22145,Person
6096,17095,Person
15206,26205,Person
17232,28231,Person
10819,21818,Person
11391,22390,Person
11489,22488,Person
16007,27006,Person
4583,15582,Person
15468,26467,Person
1748,12747,Person
8518,19517,Person
8612,19611,Person
9256,20255,Person
4175,15174,Person
7363,18362,Person
14447,25446,Person
5696,16695,Person
7685,18684,Person
13678,24677,Person
2690,13689,Person
3494,14493,Person
17844,28843,Person
12660,23659,Person
3893,14892,Person
6687,17686,Person
10610,21609,Person
9593,20592,Person
6563,17562,Person
422,11421,Person
5554,16553,Person
8579,19578,Person
6102,17101,Person
10052,21051,Person
916,11915,Person
6249,17248,Person
10215,21214,Person
9200,20199,Person
9346,20345,Person
1324,12323,Person
1767,12766,Person
8134,19133,Person
7620,18619,Person
2120,13119,Person
16586,27585,Person
6642,17641,Person
8282,19281,Person
13029,24028,Person
14270,25269,Person
220,11219,Person
12192,23191,Person
12466,23465,Person
16847,27846,Person
746,11745,Person
2470,13469,Person
3952,14951,Person
9552,20551,Person
2359,13358,Person
11010,22009,Person
12731,23730,Person
2587,13586,Person
10033,21032,Person
4824,15823,Person
16588,27587,Person
2386,13385,Person
3722,14721,Person
4885,15884,Person
12074,23073,Person
17341,28340,Person
13102,24101,Person
17756,28755,Person
6294,17293,Person
16488,27487,Person
13318,24317,Person
15320,26319,Person
10246,21245,Person
10582,21581,Person
10380,21379,Person
17769,28768,Person
3974,14973,Person
6903,17902,Person
8467,19466,Person
9730,20729,Person
3112,14111,Person
7754,18753,Person
9332,20331,Person
13266,24265,Person
13884,24883,Person
4826,15825,Person
16458,27457,Person
6880,17879,Person
12987,23986,Person
2136,13135,Person
17722,28721,Person
2468,13467,Person
4934,15933,Person
13583,24582,Person
4466,15465,Person
17154,28153,Person
17837,28836,Person
13111,24110,Person
15673,26672,Person
10485,21484,Person
1389,12388,Person
67,11066,Person
156,11155,Person
18324,29323,Person
8570,19569,Person
13501,24500,Person
6727,17726,Person
7470,18469,Person
11961,22960,Person
308,11307,Person
854,11853,Person
9038,20037,Person
10763,21762,Person
14898,25897,Person
4087,15086,Person
8313,19312,Person
16818,27817,Person
13482,24481,Person
4387,15386,Person
6681,17680,Person
7008,18007,Person
9559,20558,Person
15952,26951,Person
6928,17927,Person
12268,23267,Person
910,11909,Person
8269,19268,Person
10972,21971,Person
12650,23649,Person
13344,24343,Person
13446,24445,Person
17258,28257,Person
364,11363,Person
7652,18651,Person
10084,21083,Person
10831,21830,Person
14116,25115,Person
5100,16099,Person
7979,18978,Person
8432,19431,Person
17379,28378,Person
6331,17330,Person
6271,17270,Person
6447,17446,Person
16273,27272,Person
1577,12576,Person
2186,13185,Person
12703,23702,Person
11563,22562,Person
3236,14235,Person
4155,15154,Person
8596,19595,Person
17108,28107,Person
17305,28304,Person
10476,21475,Person
12243,23242,Person
12859,23858,Person
16049,27048,Person
3189,14188,Person
1584,12583,Person
7303,18302,Person
10902,21901,Person
17159,28158,Person
17988,28987,Person
11942,22941,Person
11147,22146,Person
4316,15315,Person
15175,26174,Person
5405,16404,Person
8516,19515,Person
7290,18289,Person
4434,15433,Person
12916,23915,Person
6580,17579,Person
13085,24084,Person
16841,27840,Person
2973,13972,Person
3300,14299,Person
16971,27970,Person
1795,12794,Person
7960,18959,Person
2500,13499,Person
5251,16250,Person
7015,18014,Person
10364,21363,Person
11282,22281,Person
13519,24518,Person
14069,25068,Person
4460,15459,Person
8497,19496,Person
13032,24031,Person
17384,28383,Person
4752,15751,Person
9817,20816,Person
5002,16001,Person
6660,17659,Person
9280,20279,Person
12304,23303,Person
3179,14178,Person
4959,15958,Person
6486,17485,Person
12083,23082,Person
14886,25885,Person
17592,28591,Person
6829,17828,Person
3625,14624,Person
3756,14755,Person
15704,26703,Person
10850,21849,Person
18379,29378,Person
16877,27876,Person
1923,12922,Person
13751,24750,Person
8450,19449,Person
11491,22490,Person
9266,20265,Person
12122,23121,Person
3726,14725,Person
9671,20670,Person
12647,23646,Person
3621,14620,Person
4743,15742,Person
16028,27027,Person
5396,16395,Person
6640,17639,Person
6821,17820,Person
8066,19065,Person
8624,19623,Person
3650,14649,Person
9702,20701,Person
17831,28830,Person
2682,13681,Person
2867,13866,Person
5846,16845,Person
18131,29130,Person
13570,24569,Person
7910,18909,Person
706,11705,Person
3884,14883,Person
5377,16376,Person
7612,18611,Person
7833,18832,Person
8984,19983,Person
14428,25427,Person
1620,12619,Person
5546,16545,Person
14705,25704,Person
9661,20660,Person
16665,27664,Person
17824,28823,Person
9136,20135,Person
12572,23571,Person
3880,14879,Person
11155,22154,Person
439,11438,Person
14566,25565,Person
10675,21674,Person
5616,16615,Person
15560,26559,Person
6685,17684,Person
14864,25863,Person
16105,27104,Person
3773,14772,Person
12317,23316,Person
5747,16746,Person
7858,18857,Person
11138,22137,Person
6787,17786,Person
9874,20873,Person
9926,20925,Person
2003,13002,Person
2066,13065,Person
6391,17390,Person
11103,22102,Person
12042,23041,Person
1131,12130,Person
10513,21512,Person
8963,19962,Person
304,11303,Person
4994,15993,Person
5141,16140,Person
7056,18055,Person
11336,22335,Person
2575,13574,Person
2707,13706,Person
8757,19756,Person
4705,15704,Person
8928,19927,Person
4491,15490,Person
10693,21692,Person
13235,24234,Person
18211,29210,Person
1291,12290,Person
4527,15526,Person
18165,29164,Person
1847,12846,Person
8472,19471,Person
9958,20957,Person
13572,24571,Person
959,11958,Person
6610,17609,Person
16533,27532,Person
410,11409,Person
764,11763,Person
4293,15292,Person
7230,18229,Person
15236,26235,Person
4229,15228,Person
10996,21995,Person
12375,23374,Person
12869,23868,Person
17971,28970,Person
18039,29038,Person
864,11863,Person
9143,20142,Person
2050,13049,Person
15589,26588,Person
16108,27107,Person
3994,14993,Person
11709,22708,Person
13204,24203,Person
17919,28918,Person
7944,18943,Person
11789,22788,Person
16267,27266,Person
12615,23614,Person
454,11453,Person
4718,15717,Person
2199,13198,Person
12590,23589,Person
13964,24963,Person
12765,23764,Person
16176,27175,Person
1922,12921,Person
2981,13980,Person
7475,18474,Person
12688,23687,Person
13071,24070,Person
4487,15486,Person
10607,21606,Person
5038,16037,Person
13835,24834,Person
3033,14032,Person
13769,24768,Person
1237,12236,Person
8389,19388,Person
17749,28748,Person
5931,16930,Person
12657,23656,Person
5789,16788,Person
18168,29167,Person
4136,15135,Person
5740,16739,Person
7345,18344,Person
12016,23015,Person
12822,23821,Person
17661,28660,Person
18405,29404,Person
14847,25846,Person
16223,27222,Person
14802,25801,Person
17267,28266,Person
9404,20403,Person
8148,19147,Person
4689,15688,Person
9843,20842,Person
444,11443,Person
4808,15807,Person
8763,19762,Person
12107,23106,Person
14122,25121,Person
698,11697,Person
1073,12072,Person
5994,16993,Person
12498,23497,Person
3968,14967,Person
4661,15660,Person
11452,22451,Person
148,11147,Person
8563,19562,Person
2424,13423,Person
16560,27559,Person
11198,22197,Person
15760,26759,Person
2552,13551,Person
3528,14527,Person
4927,15926,Person
8280,19279,Person
14680,25679,Person
15809,26808,Person
16255,27254,Person
16399,27398,Person
18274,29273,Person
9991,20990,Person
13601,24600,Person
14895,25894,Person
15312,26311,Person
16815,27814,Person
5221,16220,Person
6039,17038,Person
8327,19326,Person
10536,21535,Person
18364,29363,Person
12177,23176,Person
14926,25925,Person
5329,16328,Person
14614,25613,Person
7676,18675,Person
13947,24946,Person
3167,14166,Person
1286,12285,Person
4714,15713,Person
27,11026,Person
5028,16027,Person
9425,20424,Person
6174,17173,Person
15327,26326,Person
3767,14766,Person
4033,15032,Person
15763,26762,Person
783,11782,Person
5798,16797,Person
7821,18820,Person
10793,21792,Person
12282,23281,Person
14568,25567,Person
2318,13317,Person
5805,16804,Person
16626,27625,Person
17285,28284,Person
6539,17538,Person
9308,20307,Person
12034,23033,Person
8197,19196,Person
13001,24000,Person
16581,27580,Person
9488,20487,Person
13285,24284,Person
17224,28223,Person
6854,17853,Person
6673,17672,Person
7547,18546,Person
7925,18924,Person
1337,12336,Person
18119,29118,Person
3375,14374,Person
5108,16107,Person
987,11986,Person
6449,17448,Person
7922,18921,Person
15965,26964,Person
6870,17869,Person
9024,20023,Person
12877,23876,Person
1539,12538,Person
1651,12650,Person
7787,18786,Person
8128,19127,Person
12816,23815,Person
3187,14186,Person
4085,15084,Person
6753,17752,Person
16119,27118,Person
10094,21093,Person
13366,24365,Person
4838,15837,Person
5138,16137,Person
7028,18027,Person
8560,19559,Person
4191,15190,Person
7082,18081,Person
8837,19836,Person
1592,12591,Person
8379,19378,Person
11517,22516,Person
14797,25796,Person
18412,29411,Person
16729,27728,Person
4877,15876,Person
8121,19120,Person
13942,24941,Person
17299,28298,Person
3302,14301,Person
7803,18802,Person
9286,20285,Person
11150,22149,Person
1021,12020,Person
1862,12861,Person
10226,21225,Person
12642,23641,Person
576,11575,Person
5315,16314,Person
9796,20795,Person
17960,28959,Person
5369,16368,Person
17000,27999,Person
4064,15063,Person
16870,27869,Person
17537,28536,Person
11256,22255,Person
11733,22732,Person
13351,24350,Person
18268,29267,Person
4665,15664,Person
15998,26997,Person
2339,13338,Person
8679,19678,Person
12519,23518,Person
17806,28805,Person
5292,16291,Person
15792,26791,Person
15834,26833,Person
17415,28414,Person
1242,12241,Person
3262,14261,Person
13608,24607,Person
1760,12759,Person
4198,15197,Person
4971,15970,Person
5980,16979,Person
16111,27110,Person
18391,29390,Person
7695,18694,Person
10602,21601,Person
18155,29154,Person
10547,21546,Person
3121,14120,Person
12053,23052,Person
15582,26581,Person
12924,23923,Person
1680,12679,Person
12652,23651,Person
723,11722,Person
811,11810,Person
1889,12888,Person
5345,16344,Person
5652,16651,Person
8871,19870,Person
10269,21268,Person
3786,14785,Person
1881,12880,Person
7691,18690,Person
8716,19715,Person
8879,19878,Person
15686,26685,Person
5302,16301,Person
6696,17695,Person
13654,24653,Person
6802,17801,Person
631,11630,Person
13634,24633,Person
17638,28637,Person
3194,14193,Person
17503,28502,Person
221,11220,Person
9507,20506,Person
12882,23881,Person
3169,14168,Person
11066,22065,Person
1066,12065,Person
5085,16084,Person
13798,24797,Person
3850,14849,Person
6966,17965,Person
4489,15488,Person
4680,15679,Person
3560,14559,Person
7096,18095,Person
3177,14176,Person
12983,23982,Person
5988,16987,Person
10300,21299,Person
13931,24930,Person
8905,19904,Person
2158,13157,Person
9076,20075,Person
14530,25529,Person
14603,25602,Person
1575,12574,Person
11274,22273,Person
17635,28634,Person
6453,17452,Person
11126,22125,Person
11246,22245,Person
4061,15060,Person
6721,17720,Person
74,11073,Person
7670,18669,Person
9121,20120,Person
16084,27083,Person
16631,27630,Person
10912,21911,Person
2796,13795,Person
4834,15833,Person
7716,18715,Person
15446,26445,Person
1896,12895,Person
6153,17152,Person
11235,22234,Person
4385,15384,Person
5912,16911,Person
9209,20208,Person
13487,24486,Person
4053,15052,Person
18408,29407,Person
7491,18490,Person
11905,22904,Person
2482,13481,Person
2723,13722,Person
13621,24620,Person
15141,26140,Person
10323,21322,Person
2595,13594,Person
17949,28948,Person
8996,19995,Person
14047,25046,Person
7702,18701,Person
15034,26033,Person
4366,15365,Person
4555,15554,Person
12281,23280,Person
1504,12503,Person
15929,26928,Person
4151,15150,Person
4804,15803,Person
6858,17857,Person
18123,29122,Person
12378,23377,Person
11815,22814,Person
16804,27803,Person
2965,13964,Person
5662,16661,Person
5929,16928,Person
6286,17285,Person
7273,18272,Person
12416,23415,Person
13827,24826,Person
15721,26720,Person
5857,16856,Person
8885,19884,Person
16436,27435,Person
17080,28079,Person
1562,12561,Person
3445,14444,Person
12357,23356,Person
5445,16444,Person
8502,19501,Person
71,11070,Person
6233,17232,Person
15649,26648,Person
7156,18155,Person
13880,24879,Person
3388,14387,Person
16393,27392,Person
3159,14158,Person
12768,23767,Person
10186,21185,Person
9495,20494,Person
3601,14600,Person
13689,24688,Person
5689,16688,Person
6322,17321,Person
9668,20667,Person
10491,21490,Person
11218,22217,Person
8293,19292,Person
4129,15128,Person
4480,15479,Person
6519,17518,Person
15273,26272,Person
17706,28705,Person
4170,15169,Person
13162,24161,Person
780,11779,Person
3931,14930,Person
12237,23236,Person
7744,18743,Person
7441,18440,Person
13790,24789,Person
16568,27567,Person
1213,12212,Person
3534,14533,Person
6781,17780,Person
5741,16740,Person
8401,19400,Person
681,11680,Person
9099,20098,Person
13879,24878,Person
15920,26919,Person
2701,13700,Person
7371,18370,Person
8751,19750,Person
9305,20304,Person
12568,23567,Person
13045,24044,Person
14095,25094,Person
13072,24071,Person
16483,27482,Person
4978,15977,Person
7880,18879,Person
8140,19139,Person
13512,24511,Person
5192,16191,Person
10043,21042,Person
18474,29473,Person
2276,13275,Person
4270,15269,Person
8540,19539,Person
10907,21906,Person
17043,28042,Person
17060,28059,Person
2108,13107,Person
3128,14127,Person
11947,22946,Person
13173,24172,Person
14975,25974,Person
17276,28275,Person
2673,13672,Person
3157,14156,Person
4686,15685,Person
10036,21035,Person
3332,14331,Person
9015,20014,Person
9734,20733,Person
12110,23109,Person
7135,18134,Person
14505,25504,Person
4127,15126,Person
9428,20427,Person
15664,26663,Person
16343,27342,Person
9529,20528,Person
15604,26603,Person
17143,28142,Person
2000,12999,Person
10212,21211,Person
877,11876,Person
1024,12023,Person
12456,23455,Person
13453,24452,Person
14998,25997,Person
16524,27523,Person
5378,16377,Person
5986,16985,Person
6147,17146,Person
6464,17463,Person
3805,14804,Person
10678,21677,Person
11398,22397,Person
10280,21279,Person
2736,13735,Person
6348,17347,Person
8656,19655,Person
17163,28162,Person
9983,20982,Person
17478,28477,Person
7718,18717,Person
7733,18732,Person
12102,23101,Person
14091,25090,Person
14877,25876,Person
3090,14089,Person
3631,14630,Person
9444,20443,Person
480,11479,Person
14907,25906,Person
3429,14428,Person
5190,16189,Person
5532,16531,Person
17927,28926,Person
1166,12165,Person
11328,22327,Person
12200,23199,Person
11680,22679,Person
6309,17308,Person
18150,29149,Person
545,11544,Person
5477,16476,Person
12444,23443,Person
13716,24715,Person
12347,23346,Person
2018,13017,Person
3002,14001,Person
12049,23048,Person
17857,28856,Person
1506,12505,Person
3918,14917,Person
12007,23006,Person
13110,24109,Person
7689,18688,Person
8866,19865,Person
17634,28633,Person
4108,15107,Person
13043,24042,Person
15961,26960,Person
18399,29398,Person
822,11821,Person
6131,17130,Person
14347,25346,Person
2176,13175,Person
2402,13401,Person
7107,18106,Person
4576,15575,Person
14002,25001,Person
11749,22748,Person
1133,12132,Person
10307,21306,Person
16613,27612,Person
3930,14929,Person
8461,19460,Person
4030,15029,Person
8408,19407,Person
17996,28995,Person
16840,27839,Person
6229,17228,Person
6243,17242,Person
13002,24001,Person
3029,14028,Person
4638,15637,Person
13116,24115,Person
15425,26424,Person
12818,23817,Person
13233,24232,Person
15599,26598,Person
8677,19676,Person
2948,13947,Person
11051,22050,Person
14404,25403,Person
5101,16100,Person
9439,20438,Person
3536,14535,Person
14138,25137,Person
5756,16755,Person
5840,16839,Person
7949,18948,Person
8862,19861,Person
13132,24131,Person
16852,27851,Person
12546,23545,Person
7788,18787,Person
16511,27510,Person
11605,22604,Person
13611,24610,Person
7323,18322,Person
10424,21423,Person
13832,24831,Person
3791,14790,Person
14740,25739,Person
16171,27170,Person
12133,23132,Person
17820,28819,Person
4791,15790,Person
2219,13218,Person
9357,20356,Person
17639,28638,Person
391,11390,Person
13277,24276,Person
5409,16408,Person
11316,22315,Person
11657,22656,Person
6059,17058,Person
14712,25711,Person
10750,21749,Person
12276,23275,Person
17789,28788,Person
17391,28390,Person
7704,18703,Person
5634,16633,Person
7448,18447,Person
18297,29296,Person
6030,17029,Person
9798,20797,Person
10952,21951,Person
324,11323,Person
5215,16214,Person
6555,17554,Person
2559,13558,Person
7931,18930,Person
1769,12768,Person
14888,25887,Person
17048,28047,Person
11524,22523,Person
2013,13012,Person
3877,14876,Person
10048,21047,Person
100,11099,Person
2414,13413,Person
3336,14335,Person
9643,20642,Person
15933,26932,Person
15657,26656,Person
5217,16216,Person
9531,20530,Person
11040,22039,Person
1335,12334,Person
17708,28707,Person
17894,28893,Person
84,11083,Person
2928,13927,Person
6038,17037,Person
10180,21179,Person
2742,13741,Person
13671,24670,Person
15977,26976,Person
7301,18300,Person
8675,19674,Person
13954,24953,Person
11812,22811,Person
14498,25497,Person
4295,15294,Person
11231,22230,Person
10118,21117,Person
12463,23462,Person
18439,29438,Person
930,11929,Person
2239,13238,Person
12252,23251,Person
16478,27477,Person
248,11247,Person
8911,19910,Person
173,11172,Person
1423,12422,Person
9117,20116,Person
9666,20665,Person
11901,22900,Person
13850,24849,Person
17430,28429,Person
6260,17259,Person
3965,14964,Person
8458,19457,Person
10007,21006,Person
4158,15157,Person
10735,21734,Person
15450,26449,Person
17024,28023,Person
574,11573,Person
6835,17834,Person
17546,28545,Person
11371,22370,Person
15381,26380,Person
8609,19608,Person
1327,12326,Person
15160,26159,Person
15095,26094,Person
18212,29211,Person
3797,14796,Person
4703,15702,Person
16900,27899,Person
9013,20012,Person
5429,16428,Person
17548,28547,Person
4797,15796,Person
66,11065,Person
243,11242,Person
9216,20215,Person
15669,26668,Person
1138,12137,Person
1160,12159,Person
4414,15413,Person
6162,17161,Person
9339,20338,Person
10502,21501,Person
12376,23375,Person
18234,29233,Person
3319,14318,Person
4740,15739,Person
10396,21395,Person
12158,23157,Person
3080,14079,Person
3553,14552,Person
14769,25768,Person
7915,18914,Person
16468,27467,Person
4153,15152,Person
4006,15005,Person
9905,20904,Person
11474,22473,Person
6069,17068,Person
8614,19613,Person
15451,26450,Person
16989,27988,Person
7751,18750,Person
9710,20709,Person
9761,20760,Person
11894,22893,Person
12220,23219,Person
3465,14464,Person
7353,18352,Person
13456,24455,Person
4878,15877,Person
8872,19871,Person
16070,27069,Person
1264,12263,Person
17517,28516,Person
57,11056,Person
162,11161,Person
6530,17529,Person
7877,18876,Person
8838,19837,Person
10234,21233,Person
12870,23869,Person
2963,13962,Person
5849,16848,Person
9347,20346,Person
15915,26914,Person
5486,16485,Person
10444,21443,Person
12667,23666,Person
12545,23544,Person
15592,26591,Person
1897,12896,Person
17004,28003,Person
1408,12407,Person
13107,24106,Person
13906,24905,Person
2222,13221,Person
2458,13457,Person
16226,27225,Person
124,11123,Person
11844,22843,Person
3661,14660,Person
12115,23114,Person
13999,24998,Person
14368,25367,Person
17599,28598,Person
10533,21532,Person
1152,12151,Person
5841,16840,Person
6170,17169,Person
18147,29146,Person
2813,13812,Person
8489,19488,Person
732,11731,Person
1044,12043,Person
5501,16500,Person
12197,23196,Person
16290,27289,Person
7630,18629,Person
14484,25483,Person
6914,17913,Person
1778,12777,Person
18077,29076,Person
5321,16320,Person
10360,21359,Person
12437,23436,Person
1174,12173,Person
17193,28192,Person
10114,21113,Person
7409,18408,Person
2778,13777,Person
10688,21687,Person
18007,29006,Person
1128,12127,Person
1872,12871,Person
11449,22448,Person
8962,19961,Person
15740,26739,Person
4969,15968,Person
1543,12542,Person
15412,26411,Person
170,11169,Person
4949,15948,Person
366,11365,Person
3288,14287,Person
12529,23528,Person
17353,28352,Person
18382,29381,Person
4222,15221,Person
17938,28937,Person
14365,25364,Person
15196,26195,Person
6740,17739,Person
6768,17767,Person
6800,17799,Person
4813,15812,Person
8101,19100,Person
15924,26923,Person
6626,17625,Person
12460,23459,Person
12556,23555,Person
14085,25084,Person
4696,15695,Person
8358,19357,Person
11457,22456,Person
159,11158,Person
6416,17415,Person
17773,28772,Person
3812,14811,Person
6724,17723,Person
362,11361,Person
3735,14734,Person
6157,17156,Person
7454,18453,Person
12388,23387,Person
13328,24327,Person
16252,27251,Person
10207,21206,Person
946,11945,Person
5952,16951,Person
4219,15218,Person
10181,21180,Person
12558,23557,Person
16664,27663,Person
1518,12517,Person
10989,21988,Person
14824,25823,Person
3283,14282,Person
3947,14946,Person
11597,22596,Person
14303,25302,Person
12088,23087,Person
9005,20004,Person
3865,14864,Person
1346,12345,Person
2314,13313,Person
7757,18756,Person
7895,18894,Person
15635,26634,Person
494,11493,Person
6523,17522,Person
13282,24281,Person
17306,28305,Person
13670,24669,Person
1719,12718,Person
8936,19935,Person
11644,22643,Person
14703,25702,Person
5708,16707,Person
13819,24818,Person
11825,22824,Person
12926,23925,Person
272,11271,Person
2396,13395,Person
11866,22865,Person
15397,26396,Person
10200,21199,Person
7826,18825,Person
7974,18973,Person
12739,23738,Person
14857,25856,Person
15157,26156,Person
12385,23384,Person
13325,24324,Person
3977,14976,Person
9564,20563,Person
3104,14103,Person
7503,18502,Person
7383,18382,Person
3715,14714,Person
6191,17190,Person
16193,27192,Person
18247,29246,Person
11917,22916,Person
18186,29185,Person
10613,21612,Person
10782,21781,Person
15638,26637,Person
8736,19735,Person
16217,27216,Person
18380,29379,Person
9454,20453,Person
13408,24407,Person
8250,19249,Person
15882,26881,Person
7320,18319,Person
10877,21876,Person
8141,19140,Person
14918,25917,Person
16792,27791,Person
461,11460,Person
4538,15537,Person
5968,16967,Person
18383,29382,Person
1586,12585,Person
4599,15598,Person
141,11140,Person
4317,15316,Person
4502,15501,Person
12246,23245,Person
12825,23824,Person
1721,12720,Person
2782,13781,Person
3979,14978,Person
9884,20883,Person
10177,21176,Person
1780,12779,Person
5874,16873,Person
3019,14018,Person
796,11795,Person
8006,19005,Person
16276,27275,Person
10539,21538,Person
7050,18049,Person
9486,20485,Person
13776,24775,Person
15714,26713,Person
5164,16163,Person
18196,29195,Person
3037,14036,Person
7593,18592,Person
561,11560,Person
2258,13257,Person
8955,19954,Person
11357,22356,Person
15314,26313,Person
8366,19365,Person
917,11916,Person
2956,13955,Person
11928,22927,Person
4627,15626,Person
10383,21382,Person
6290,17289,Person
2439,13438,Person
1392,12391,Person
6432,17431,Person
6445,17444,Person
7522,18521,Person
11565,22564,Person
14990,25989,Person
16040,27039,Person
9852,20851,Person
12536,23535,Person
3472,14471,Person
6264,17263,Person
6662,17661,Person
7165,18164,Person
15883,26882,Person
5876,16875,Person
7232,18231,Person
11875,22874,Person
17283,28282,Person
17877,28876,Person
9545,20544,Person
17155,28154,Person
10197,21196,Person
13274,24273,Person
7824,18823,Person
15284,26283,Person
2253,13252,Person
10067,21066,Person
12538,23537,Person
14945,25944,Person
3242,14241,Person
11300,22299,Person
13946,24945,Person
14851,25850,Person
3949,14948,Person
9560,20559,Person
17732,28731,Person
3713,14712,Person
7172,18171,Person
11471,22470,Person
3510,14509,Person
16826,27825,Person
5797,16796,Person
13775,24774,Person
